1.68128
1.3437
1.67219
1.46409
1.43282
1.51488
1.49842
1.50331
1.51253
1.53858
1.52391
1.47919
1.46847
1.49416
1.46945
1.48051
1.54078
1.50513
1.50561
1.53939
1.51235
1.48413
1.51702
1.50486
1.47967
1.50132
1.49259
1.46706
1.52021
1.52208
1.4988
1.48643
1.45605
1.48869
1.48678
1.49788
1.50752
1.47638
1.50814
1.53776
1.49417
1.49735
1.50369
1.51181
1.53755
1.51255
1.50387
1.47738
1.51917
1.48566
1.50848
1.46348
1.46182
1.44806
1.44574
1.51817
1.4599
1.47747
1.50207
1.46787
1.49836
1.48469
1.48723
1.47741
1.50263
1.50563
1.5054
1.48599
1.46807
1.49968
1.49107
1.52158
1.47123
1.47206
1.47243
1.47169
1.50925
1.51439
1.49439
1.54244
1.47697
1.47077
1.45094
1.49589
1.44699
1.4711
1.4642
1.4652
1.48994
1.473
1.5052
1.49803
1.50688
1.48225
1.50538
1.53446
1.46731
1.46877
1.49794
1.46174
1.49839
1.48244
1.48174
1.54091
1.49463
1.49542
1.49632
1.47116
1.51888
1.52334
1.52794
1.50594
1.48226
1.51604
1.51077
1.48642
1.49954
1.51886
1.51495
1.5754
1.52327
1.50731
1.48849
1.52946
1.50567
1.49673
1.54152
1.61269
1.57749
1.54719
1.49775
1.50084
1.54936
1.4858
1.53596
1.51657
1.49771
1.7075
1.57173
1.49136
1.5145
1.5304
1.5049
1.56795
1.52374
1.51861
1.53937
1.48118
1.53451
1.50685
1.50545
1.57247
1.5324
1.50313
1.51912
1.50726
1.48672
1.52276
1.52424
1.54233
1.47062
1.49493
1.54329
1.53007
1.5221
1.5008
1.47647
1.50204
1.51676
1.46028
1.50166
1.48593
1.4916
1.49885
1.45795
1.51814
1.48715
1.47832
1.46529
1.49649
1.48767
1.49693
1.49519
1.5361
1.47508
1.49731
1.47955
1.49256
1.48076
1.45718
1.46777
1.46463
1.45746
1.47912
1.50042
1.54403
1.51831
1.52129
1.51484
1.52777
1.52666
1.49535
1.5342
1.51092
1.49832
1.53693
1.51221
1.57274
1.51972
1.49906
1.51965
1.51471
1.51101
1.51632
1.42041
1.40324
1.46884
1.47393
1.46941
1.45188
1.4329
1.44595
1.41414
1.52204
1.41015
1.49786
1.37006
1.42629
1.42671
1.42468
1.40919
1.43607
1.40186
1.43615
1.40924
1.4007
1.39104
1.47676
159.557segundos
